game_id,player_id,stat,status,model_status
24957,67053,fg3m,PRICED,MARKET_FALLBACK
24957,67053,stl,PRICED,PURE_UNCERTIFIED
24957,67053,blk,PRICED,PURE_UNCERTIFIED
24957,67053,turnover,PRICED,PURE_UNCERTIFIED
24958,67076,pts,PRICED,MARKET_FALLBACK
24958,67076,reb,PRICED,MARKET_FALLBACK
24958,67076,ast,PRICED,MARKET_FALLBACK
24958,67076,fg3m,PRICED,MARKET_FALLBACK
24958,67076,stl,PRICED,PURE_UNCERTIFIED
24958,67076,blk,PRICED,PURE_UNCERTIFIED
24958,67076,turnover,PRICED,PURE_UNCERTIFIED
24958,67080,pts,PRICED,MARKET_FALLBACK
24958,67080,reb,PRICED,MARKET_FALLBACK
24958,67080,ast,PRICED,MARKET_FALLBACK
24958,67080,fg3m,PRICED,MARKET_FALLBACK
24958,67080,stl,PRICED,PURE_UNCERTIFIED
24958,67080,blk,PRICED,PURE_UNCERTIFIED
24958,67080,turnover,PRICED,PURE_UNCERTIFIED
24958,67082,pts,PRICED,MARKET_FALLBACK
24958,67082,reb,PRICED,MARKET_FALLBACK
24958,67082,ast,PRICED,MARKET_FALLBACK
24958,67082,fg3m,PRICED,MARKET_FALLBACK
24958,67082,stl,PRICED,PURE_UNCERTIFIED
24958,67082,blk,PRICED,PURE_UNCERTIFIED
24958,67082,turnover,PRICED,PURE_UNCERTIFIED
24958,67088,pts,PRICED,MARKET_FALLBACK
24958,67088,reb,PRICED,MARKET_FALLBACK
24958,67088,ast,PRICED,MARKET_FALLBACK
24958,67088,fg3m,PRICED,MARKET_FALLBACK
24958,67088,stl,PRICED,PURE_UNCERTIFIED
24958,67088,blk,PRICED,PURE_UNCERTIFIED
24958,67088,turnover,PRICED,PURE_UNCERTIFIED
24960,67131,pts,PRICED,MARKET_FALLBACK
24960,67131,reb,PRICED,MARKET_FALLBACK
24960,67131,ast,PRICED,MARKET_FALLBACK
24960,67131,fg3m,PRICED,MARKET_FALLBACK
24960,67131,stl,PRICED,PURE_UNCERTIFIED
24960,67131,blk,PRICED,PURE_UNCERTIFIED
24960,67131,turnover,PRICED,PURE_UNCERTIFIED
24960,67134,pts,PRICED,MARKET_FALLBACK
24960,67134,reb,PRICED,MARKET_FALLBACK
24960,67134,ast,PRICED,MARKET_FALLBACK
24960,67134,fg3m,PRICED,MARKET_FALLBACK
24960,67134,stl,PRICED,PURE_UNCERTIFIED
24960,67134,blk,PRICED,PURE_UNCERTIFIED
24960,67134,turnover,PRICED,PURE_UNCERTIFIED
24959,67135,pts,PRICED,MARKET_FALLBACK
24959,67135,reb,PRICED,MARKET_FALLBACK
24959,67135,ast,PRICED,MARKET_FALLBACK
24959,67135,fg3m,PRICED,MARKET_FALLBACK
24959,67135,stl,PRICED,PURE_UNCERTIFIED
24959,67135,blk,PRICED,PURE_UNCERTIFIED
24959,67135,turnover,PRICED,PURE_UNCERTIFIED
24957,67169,pts,PRICED,MARKET_FALLBACK
24957,67169,reb,PRICED,MARKET_FALLBACK
24957,67169,ast,PRICED,MARKET_FALLBACK
24957,67169,fg3m,PRICED,MARKET_FALLBACK
24957,67169,stl,PRICED,PURE_UNCERTIFIED
24957,67169,blk,PRICED,PURE_UNCERTIFIED
24957,67169,turnover,PRICED,PURE_UNCERTIFIED
24957,67171,pts,PRICED,MARKET_FALLBACK
24957,67171,reb,PRICED,MARKET_FALLBACK
24957,67171,ast,PRICED,MARKET_FALLBACK
24957,67171,fg3m,PRICED,MARKET_FALLBACK
24957,67171,stl,PRICED,PURE_UNCERTIFIED
24957,67171,blk,PRICED,PURE_UNCERTIFIED
24957,67171,turnover,PRICED,PURE_UNCERTIFIED
24957,67178,pts,PRICED,MARKET_FALLBACK
24957,67178,reb,PRICED,MARKET_FALLBACK
24957,67178,ast,PRICED,MARKET_FALLBACK
24957,67178,fg3m,PRICED,MARKET_FALLBACK
24957,67178,stl,PRICED,PURE_UNCERTIFIED
24957,67178,blk,PRICED,PURE_UNCERTIFIED
24957,67178,turnover,PRICED,PURE_UNCERTIFIED
24959,67186,pts,PRICED,MARKET_FALLBACK
24959,67186,reb,PRICED,MARKET_FALLBACK
24959,67186,ast,PRICED,MARKET_FALLBACK
24959,67186,fg3m,PRICED,MARKET_FALLBACK
24959,67186,stl,PRICED,PURE_UNCERTIFIED
24959,67186,blk,PRICED,PURE_UNCERTIFIED
24959,67186,turnover,PRICED,PURE_UNCERTIFIED
24959,67200,pts,PRICED,MARKET_FALLBACK
24959,67200,reb,PRICED,MARKET_FALLBACK
24959,67200,ast,PRICED,MARKET_FALLBACK
24959,67200,fg3m,PRICED,MARKET_FALLBACK
24959,67200,stl,PRICED,PURE_UNCERTIFIED
24959,67200,blk,PRICED,PURE_UNCERTIFIED
24959,67200,turnover,PRICED,PURE_UNCERTIFIED
24960,74551,pts,PRICED,MARKET_FALLBACK
24960,74551,reb,PRICED,MARKET_FALLBACK
24960,74551,ast,PRICED,MARKET_FALLBACK
24960,74551,fg3m,PRICED,MARKET_FALLBACK
24960,74551,stl,PRICED,PURE_UNCERTIFIED
24960,74551,blk,PRICED,PURE_UNCERTIFIED
24960,74551,turnover,PRICED,PURE_UNCERTIFIED
24959,75090,pts,PRICED,MARKET_FALLBACK
24959,75090,reb,PRICED,MARKET_FALLBACK
24959,75090,ast,PRICED,MARKET_FALLBACK
24959,75090,fg3m,PRICED,MARKET_FALLBACK
24959,75090,stl,PRICED,PURE_UNCERTIFIED
24959,75090,blk,PRICED,PURE_UNCERTIFIED
24959,75090,turnover,PRICED,PURE_UNCERTIFIED
24957,125856,pts,PRICED,MARKET_FALLBACK
24957,125856,reb,PRICED,MARKET_FALLBACK
24957,125856,ast,PRICED,MARKET_FALLBACK
24957,125856,fg3m,PRICED,MARKET_FALLBACK
24957,125856,stl,PRICED,PURE_UNCERTIFIED
24957,125856,blk,PRICED,PURE_UNCERTIFIED
24957,125856,turnover,PRICED,PURE_UNCERTIFIED
24957,165049,pts,PRICED,MARKET_FALLBACK
24957,165049,reb,PRICED,MARKET_FALLBACK
24957,165049,ast,PRICED,MARKET_FALLBACK
24957,165049,fg3m,PRICED,MARKET_FALLBACK
24957,165049,stl,PRICED,PURE_UNCERTIFIED
24957,165049,blk,PRICED,PURE_UNCERTIFIED
24957,165049,turnover,PRICED,PURE_UNCERTIFIED
24959,188326,pts,PRICED,MARKET_FALLBACK
24959,188326,reb,PRICED,MARKET_FALLBACK
24959,188326,ast,PRICED,MARKET_FALLBACK
24959,188326,fg3m,PRICED,MARKET_FALLBACK
24959,188326,stl,PRICED,PURE_UNCERTIFIED
24959,188326,blk,PRICED,PURE_UNCERTIFIED
24959,188326,turnover,PRICED,PURE_UNCERTIFIED
