event_id,player_name,player_id,player_id_resolved,market_key,is_alternate_market,line,side,bookmaker,displayed_odds,reference_p,consensus_p_over,consensus_n_books,consensus_includes_sharp,consensus_dispersion_stdev,self_excluded,theoretical_ev_pct,executable_ev_pct,price_survived_30s,price_survived_60s,quote_age_seconds,provider_timestamp,scan_timestamp,validation_status,actionable,rejection_reason,warning_reason,source_type
fa632e2d144f67960024500509077a4a,Erica Wheeler,425,True,player_assists,False,6.5,under,fanduel,-136.0,0.565457,0.434543,4,True,0.006978,True,-1.8765,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Rae Burrell,640,True,player_rebounds,False,2.5,under,betonlineag,-118.0,0.530854,0.469146,5,False,0.010673,True,-1.927,,,,12.396559,2026-07-28T20:15:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_assists,False,3.5,under,draftkings,-116.0,0.526511,0.473489,7,True,0.009521,True,-1.96,,,,44.396559,2026-07-28T20:15:01Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_rebounds,False,6.5,over,betonlineag,-103.0,0.497333,0.497333,8,False,0.015054,True,-1.982,,,,31.396559,2026-07-28T20:15:14Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Natasha Howard,385,True,player_assists,False,2.5,over,betonlineag,-111.0,0.515585,0.515585,5,False,0.013246,True,-1.9925,,,,38.396559,2026-07-28T20:15:07Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Nneka Ogwumike,309,True,player_assists,False,3.5,over,fanduel,140.0,0.408249,0.408249,6,True,0.014702,True,-2.0202,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_points,False,16.5,over,betonlineag,100.0,0.489664,0.489664,7,False,0.012878,True,-2.0672,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_points,False,16.5,under,fanduel,-114.0,0.52168,0.47832,7,True,0.013939,True,-2.0706,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_points,False,16.5,under,draftkings,-114.0,0.52168,0.47832,7,True,0.013561,True,-2.0706,,,,44.396559,2026-07-28T20:15:01Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Flau'jae Johnson,67080,True,player_rebounds,False,5.5,over,betparx,108.0,0.470814,0.470814,8,True,0.016231,True,-2.0707,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Napheesa Collier,573,True,player_points,False,19.5,over,espnbet,-105.0,0.501557,0.501557,2,False,0.001557,True,-2.077,,,,25.396559,2026-07-28T20:15:20Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,A'ja Wilson,535,True,player_assists,False,3.5,over,draftkings,126.0,0.433116,0.433116,6,True,0.027634,True,-2.1159,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Breanna Stewart,468,True,player_assists,False,3.5,over,hardrockbet,105.0,0.47745,0.47745,8,True,0.021025,True,-2.1228,,,,29.396559,2026-07-28T20:15:16Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Shakira Austin,650,True,player_points,False,14.5,under,hardrockbet,105.0,0.4774,0.5226,4,True,0.011224,True,-2.133,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Megan DiLeo,579,True,player_threes,False,1.5,under,espnbet,-190.0,0.641081,0.358919,3,False,0.006484,True,-2.1508,,,,19.396559,2026-07-28T20:15:26Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Nneka Ogwumike,309,True,player_points,False,17.5,under,betonlineag,100.0,0.488907,0.511093,8,False,0.017585,True,-2.2187,,,,12.396559,2026-07-28T20:15:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_assists,False,2.5,under,betparx,-132.0,0.556098,0.443902,5,True,0.016271,True,-2.2616,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Chelsea Gray,410,True,player_assists,False,6.5,under,williamhill_us,105.0,0.476748,0.523252,8,True,0.017415,True,-2.2666,,,,100.396559,2026-07-28T20:14:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,A'ja Wilson,535,True,player_points,False,27.5,over,espnbet,105.0,0.476726,0.476726,2,False,0.001594,True,-2.2711,,,,19.396559,2026-07-28T20:15:26Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Kelsey Mitchell,533,True,player_points,False,22.5,under,espnbet,-110.0,0.511851,0.488149,7,True,0.009986,True,-2.283,,,,17.396559,2026-07-28T20:15:28Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Dominique Malonga,758,True,player_points,False,18.5,over,betparx,105.0,0.476627,0.476627,2,True,0.00071,True,-2.2915,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Rae Burrell,640,True,player_rebounds,False,2.5,under,rebet,-119.0,0.530854,0.469146,5,True,0.01065,True,-2.305,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Kayla McBride,374,True,player_assists,False,2.5,under,rebet,-151.0,0.587542,0.412458,5,True,0.007458,True,-2.3357,,,,61.396559,2026-07-28T20:14:44Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Megan DiLeo,579,True,player_points,False,13.5,over,betparx,100.0,0.488276,0.488276,4,False,0.017704,True,-2.3448,,,,107.396559,2026-07-28T20:13:58Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_assists,False,6.5,over,betonlineag,-130.0,0.551439,0.551439,8,False,0.012412,True,-2.4377,,,,38.396559,2026-07-28T20:15:07Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_assists,False,6.5,over,rebet,-130.0,0.551439,0.551439,8,True,0.011829,True,-2.4377,,,,61.396559,2026-07-28T20:14:44Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Jonquel Jones,465,True,player_assists,False,2.5,under,betparx,-122.0,0.53599,0.46401,5,True,0.01277,True,-2.4673,,,,16.396559,2026-07-28T20:15:29Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Kelsey Mitchell,533,True,player_assists,False,2.5,over,betonlineag,110.0,0.464431,0.464431,5,False,0.02316,True,-2.4695,,,,31.396559,2026-07-28T20:15:14Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Shakira Austin,650,True,player_points,False,14.5,over,betonlineag,-122.0,0.535973,0.535973,4,False,0.012765,True,-2.4705,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Flau'jae Johnson,67080,True,player_rebounds,False,5.5,under,draftkings,-119.0,0.529796,0.470204,8,True,0.016027,True,-2.4998,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Breanna Stewart,468,True,player_rebounds,False,8.5,over,draftkings,-110.0,0.510579,0.510579,8,True,0.004097,True,-2.5258,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Jonquel Jones,465,True,player_rebounds,False,9.5,under,espnbet,-130.0,0.550862,0.449138,7,True,0.007471,True,-2.5397,,,,40.396559,2026-07-28T20:15:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Jade Melbourne,687,True,player_points,False,8.5,under,draftkings,-122.0,0.535569,0.464431,5,True,0.00298,True,-2.544,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Jackie Young,570,True,player_threes,False,1.5,over,rebet,-167.0,0.609483,0.609483,8,True,0.007972,True,-2.5557,,,,42.396559,2026-07-28T20:15:03Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_threes,False,1.5,over,betonlineag,178.0,0.350468,0.350468,8,False,0.01777,True,-2.5699,,,,38.396559,2026-07-28T20:15:07Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Shakira Austin,650,True,player_assists,False,2.5,under,betonlineag,-135.0,0.559595,0.440405,4,False,0.012367,True,-2.5889,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Sophie Cunningham,558,True,player_points,False,8.5,over,hardrockbet,105.0,0.475166,0.475166,7,True,0.007458,True,-2.5909,,,,46.396559,2026-07-28T20:14:59Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Kayla McBride,374,True,player_assists,False,2.5,under,betonlineag,-152.0,0.587542,0.412458,5,False,0.009206,True,-2.5917,,,,38.396559,2026-07-28T20:15:07Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Breanna Stewart,468,True,player_assists,False,3.5,over,betparx,104.0,0.47745,0.47745,8,True,0.021459,True,-2.6002,,,,16.396559,2026-07-28T20:15:29Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Dearica Hamby,411,True,player_points,False,14.5,over,draftkings,100.0,0.486949,0.486949,8,True,0.008941,True,-2.6102,,,,76.396559,2026-07-28T20:14:29Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Dearica Hamby,411,True,player_points,False,14.5,over,hardrockbet,100.0,0.486949,0.486949,8,True,0.009375,True,-2.6102,,,,29.396559,2026-07-28T20:15:16Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Isabelle Harrison,455,True,player_points,False,11.5,under,williamhill_us,-120.0,0.531136,0.468864,7,True,0.021028,True,-2.625,,,,112.396559,2026-07-28T20:13:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Erica Wheeler,425,True,player_points,False,10.5,under,fanduel,-102.0,0.491344,0.508656,3,True,0.007142,True,-2.6947,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Shakira Austin,650,True,player_rebounds,False,9.5,over,draftkings,103.0,0.479296,0.479296,7,True,0.012121,True,-2.7029,,,,44.396559,2026-07-28T20:15:01Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,A'ja Wilson,535,True,player_points,False,27.5,under,hardrockbet,-125.0,0.540482,0.459518,2,False,0.015615,True,-2.7132,,,,39.396559,2026-07-28T20:15:06Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_assists,False,3.5,under,betonlineag,-118.0,0.526511,0.473489,7,False,0.011873,True,-2.7293,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Bridget Carleton,562,True,player_threes,False,2.5,under,williamhill_us,-160.0,0.598553,0.401447,6,True,0.016646,True,-2.7352,,,,100.396559,2026-07-28T20:14:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Dominique Malonga,758,True,player_points,False,17.5,over,hardrockbet,-110.0,0.509456,0.509456,6,False,0.009434,True,-2.7402,,,,46.396559,2026-07-28T20:14:59Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Erica Wheeler,425,True,player_threes,False,1.5,under,fanduel,-215.0,0.663733,0.336267,4,True,0.004771,True,-2.7554,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_threes,False,1.5,under,fanduel,-205.0,0.653592,0.346408,7,True,0.013604,True,-2.7583,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Emily Engstler,648,True,player_points,False,8.5,under,draftkings,102.0,0.481368,0.518632,2,False,0.003048,True,-2.7638,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Dominique Malonga,758,True,player_points,False,18.5,under,betonlineag,-125.0,0.540174,0.459826,2,False,0.017511,True,-2.7686,,,,31.396559,2026-07-28T20:15:14Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Flau'jae Johnson,67080,True,player_points,False,14.5,under,draftkings,-111.0,0.511439,0.488561,8,True,0.012311,True,-2.7806,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Kiki Iriafen,735,True,player_points,False,14.5,under,espnbet,-135.0,0.558346,0.441654,2,False,0.000523,True,-2.8064,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Natasha Howard,385,True,player_assists,False,2.5,over,rebet,-113.0,0.515585,0.515585,5,True,0.013276,True,-2.8146,,,,61.396559,2026-07-28T20:14:44Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Shakira Austin,650,True,player_points,False,14.5,over,rebet,-123.0,0.535973,0.535973,4,True,0.012309,True,-2.8277,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_threes,False,2.5,over,draftkings,-134.0,0.556391,0.556391,8,True,0.010898,True,-2.8392,,,,27.396559,2026-07-28T20:15:18Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Nneka Ogwumike,309,True,player_rebounds,False,8.5,over,betonlineag,-118.0,0.5258,0.5258,7,False,0.025336,True,-2.8607,,,,12.396559,2026-07-28T20:15:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Shakira Austin,650,True,player_assists,False,2.5,under,rebet,-136.0,0.559595,0.440405,4,True,0.01147,True,-2.8937,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_rebounds,False,6.5,over,rebet,-105.0,0.497333,0.497333,8,True,0.015348,True,-2.9017,,,,48.396559,2026-07-28T20:14:57Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_assists,False,6.5,under,fanduel,116.0,0.449401,0.550599,8,True,0.012196,True,-2.9294,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Dearica Hamby,411,True,player_assists,False,2.5,over,rebet,103.0,0.478157,0.478157,5,True,0.010252,True,-2.9342,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Aliyah Boston,676,True,player_threes,False,1.5,under,espnbet,-225.0,0.671958,0.328042,5,False,0.001936,True,-2.9394,,,,17.396559,2026-07-28T20:15:28Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Dominique Malonga,758,True,player_points,False,18.5,under,rebet,-126.0,0.540884,0.459116,2,True,0.016801,True,-2.9843,,,,48.396559,2026-07-28T20:14:57Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Jackie Young,570,True,player_threes,False,1.5,over,betonlineag,-169.0,0.609483,0.609483,8,False,0.009369,True,-2.9877,,,,18.396559,2026-07-28T20:15:27Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_points,False,16.5,over,rebet,-102.0,0.489664,0.489664,7,True,0.013423,True,-3.0273,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_points,False,12.5,under,williamhill_us,-124.0,0.536636,0.463364,6,False,0.026252,True,-3.0593,,,,103.396559,2026-07-28T20:14:02Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Caitlin Clark,708,True,player_points,False,20.5,over,betparx,-115.0,0.518408,0.518408,8,True,0.010687,True,-3.0802,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,A'ja Wilson,535,True,player_assists,False,3.5,under,espnbet,-150.0,0.58144,0.41856,6,True,0.027226,True,-3.0933,,,,19.396559,2026-07-28T20:15:26Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_threes,False,1.5,under,draftkings,-122.0,0.532514,0.467486,8,True,0.010315,True,-3.1,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Jackie Young,570,True,player_rebounds,False,4.5,over,draftkings,113.0,0.454921,0.454921,2,False,0.00084,True,-3.1017,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_assists,False,3.5,under,rebet,-119.0,0.526511,0.473489,7,True,0.011861,True,-3.1043,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Kelsey Mitchell,533,True,player_points,False,22.5,under,draftkings,-112.0,0.511851,0.488149,7,True,0.013996,True,-3.1139,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Chelsea Gray,410,True,player_assists,False,6.5,over,draftkings,-120.0,0.528468,0.528468,8,True,0.016899,True,-3.1142,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Courtney Williams,456,True,player_threes,False,1.5,over,fanduel,194.0,0.329541,0.329541,5,True,0.008799,True,-3.1151,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_rebounds,False,2.5,under,espnbet,130.0,0.421237,0.578763,1,False,0.0,True,-3.1154,,,,25.396559,2026-07-28T20:15:20Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Breanna Stewart,468,True,player_assists,False,3.5,under,fanduel,-125.0,0.538223,0.461777,8,True,0.02262,True,-3.1198,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Breanna Stewart,468,True,player_assists,False,3.5,under,fliff,-125.0,0.538223,0.461777,8,True,0.021591,True,-3.1198,,,,11.396559,2026-07-28T20:15:34Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Breanna Stewart,468,True,player_assists,False,3.5,under,espnbet,-125.0,0.538223,0.461777,8,True,0.021591,True,-3.1198,,,,40.396559,2026-07-28T20:15:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Sabrina Ionescu,591,True,player_threes,False,2.5,under,draftkings,-146.0,0.574927,0.425073,8,True,0.00929,True,-3.1287,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_rebounds,False,3.5,under,draftkings,-167.0,0.605838,0.394162,6,True,0.009234,True,-3.1384,,,,27.396559,2026-07-28T20:15:18Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_assists,False,2.5,over,betonlineag,115.0,0.450514,0.450514,5,False,0.017106,True,-3.1395,,,,31.396559,2026-07-28T20:15:14Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Megan DiLeo,579,True,player_rebounds,False,3.5,under,espnbet,115.0,0.450514,0.549486,5,False,0.014672,True,-3.1395,,,,19.396559,2026-07-28T20:15:26Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Natasha Howard,385,True,player_points,False,12.5,under,williamhill_us,-112.0,0.511663,0.488337,8,True,0.009194,True,-3.1495,,,,112.396559,2026-07-28T20:13:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Sabrina Ionescu,591,True,player_points,False,18.5,over,betparx,100.0,0.484249,0.484249,8,True,0.016806,True,-3.1502,,,,16.396559,2026-07-28T20:15:29Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Courtney Williams,456,True,player_assists,False,4.5,over,espnbet,125.0,0.430403,0.430403,3,False,0.010226,True,-3.1593,,,,25.396559,2026-07-28T20:15:20Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Nneka Ogwumike,309,True,player_points,False,17.5,under,rebet,-102.0,0.488907,0.511093,8,True,0.018008,True,-3.1773,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Shakira Austin,650,True,player_rebounds,False,9.5,over,betonlineag,102.0,0.479296,0.479296,7,False,0.014033,True,-3.1822,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
