game_id,player_id,player_name,stat,pmf_column,n_atoms,all_finite,all_nonnegative,stored_atom_mass,overflow_probability,total_mass,normalization_error,support_min,support_max,predictive_mean,predictive_variance,zero_probability,p_dnp,pmf_hash,issues,model_status,calibration_status
24970,74553,Alex Fowler,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,1.2850833854583754,3.0718991369293227,0.4524551816222038,0.015384615384615385,dcf7ed6232109c4db72dd0b6582250f6e5ab48b308a5e11ead95490bb227cd75,,,
24970,74872,Quionche Carter,turnover,active_pmf_json,13,True,True,1.0000000000000002,0.0,1.0000000000000002,2.220446049250313e-16,0.0,12.0,0.6636531559084818,2.0043912123183096,0.7022789350616921,0.6857142857142857,f0cad35061dbe4c7c32b4758a77551ff6b0ceb0b3368a7a3f29210b47cae5096,,,
24970,74884,Jovana Nogic,turnover,active_pmf_json,1,True,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9487179487179487,90f0c62486197f2b914f4a9e229079e5c71ca1474e830fdf6f9dea88159968bb,,,
24970,75095,Peyton Williams,turnover,active_pmf_json,13,True,True,1.0,0.0,1.0,0.0,0.0,12.0,0.836991236474566,2.8293327433772295,0.6652908841445446,0.08333333333333333,bed05919c469710577a9ddce3d8dfd701f6a44140af24d08f3faba05f650e505,,,
24969,188326,Mai Yamamoto,turnover,active_pmf_json,13,True,True,1.0000000000000002,0.0,1.0000000000000002,2.220446049250313e-16,0.0,12.0,1.0481561541517237,3.898860228116833,0.6269296496379952,0.41420118343195267,27e307c8dd8df919861a7110e51bace56f0b33291eb5d9d48da63cfef83ccb43,,,
24970,242,DeWanna Bonner,stocks,active_pmf_json,61,True,True,0.9999999900000001,0.0,0.9999999900000001,9.99999993922529e-09,0.0,60.0,8.229419190000002,43.464679868026344,0.03968402,0.04790419161676647,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,,,
24970,242,DeWanna Bonner,pts_ast,active_pmf_json,61,True,True,0.9999999900000001,0.0,0.9999999900000001,9.99999993922529e-09,0.0,60.0,8.229419190000002,43.464679868026344,0.03968402,0.04790419161676647,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,,,
24970,242,DeWanna Bonner,pts_reb,active_pmf_json,61,True,True,0.9999999900000001,0.0,0.9999999900000001,9.99999993922529e-09,0.0,60.0,8.229419190000002,43.464679868026344,0.03968402,0.04790419161676647,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,,,
24970,242,DeWanna Bonner,reb_ast,active_pmf_json,61,True,True,0.9999999900000001,0.0,0.9999999900000001,9.99999993922529e-09,0.0,60.0,8.229419190000002,43.464679868026344,0.03968402,0.04790419161676647,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,,,
24970,242,DeWanna Bonner,pts_reb_ast,active_pmf_json,61,True,True,0.9999999900000001,0.0,0.9999999900000001,9.99999993922529e-09,0.0,60.0,8.229419190000002,43.464679868026344,0.03968402,0.04790419161676647,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,,,
24969,285,Courtney Vandersloot,stocks,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,7.456519749999999,56.50074390785997,0.09625847,0.08333333333333333,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,,,
24969,285,Courtney Vandersloot,pts_ast,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,7.456519749999999,56.50074390785997,0.09625847,0.08333333333333333,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,,,
24969,285,Courtney Vandersloot,pts_reb,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,7.456519749999999,56.50074390785997,0.09625847,0.08333333333333333,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,,,
24969,285,Courtney Vandersloot,reb_ast,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,7.456519749999999,56.50074390785997,0.09625847,0.08333333333333333,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,,,
24969,285,Courtney Vandersloot,pts_reb_ast,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,7.456519749999999,56.50074390785997,0.09625847,0.08333333333333333,588d86a517fc1fc3eb627436720532a48db2f056965bdc92eb87ea21b9dcb9f7,,,
24969,346,Skylar Diggins,stocks,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.9487179487179487,aeb0c6c47178e0fbc3b03f22ec03a32428c3f68a46cc119d98f3cccc60837041,,,
24969,346,Skylar Diggins,pts_ast,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.9487179487179487,aeb0c6c47178e0fbc3b03f22ec03a32428c3f68a46cc119d98f3cccc60837041,,,
24969,346,Skylar Diggins,pts_reb,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.9487179487179487,aeb0c6c47178e0fbc3b03f22ec03a32428c3f68a46cc119d98f3cccc60837041,,,
24969,346,Skylar Diggins,reb_ast,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.9487179487179487,aeb0c6c47178e0fbc3b03f22ec03a32428c3f68a46cc119d98f3cccc60837041,,,
24969,346,Skylar Diggins,pts_reb_ast,active_pmf_json,61,True,True,1.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.9487179487179487,aeb0c6c47178e0fbc3b03f22ec03a32428c3f68a46cc119d98f3cccc60837041,,,
24970,373,Alyssa Thomas,stocks,active_pmf_json,61,True,True,0.9999999900000003,0.0,0.9999999900000003,9.999999717180685e-09,0.0,60.0,13.656411400000001,86.55730372897433,0.00899072,0.02097902097902098,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,,,
24970,373,Alyssa Thomas,pts_ast,active_pmf_json,61,True,True,0.9999999900000003,0.0,0.9999999900000003,9.999999717180685e-09,0.0,60.0,13.656411400000001,86.55730372897433,0.00899072,0.02097902097902098,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,,,
24970,373,Alyssa Thomas,pts_reb,active_pmf_json,61,True,True,0.9999999900000003,0.0,0.9999999900000003,9.999999717180685e-09,0.0,60.0,13.656411400000001,86.55730372897433,0.00899072,0.02097902097902098,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,,,
24970,373,Alyssa Thomas,reb_ast,active_pmf_json,61,True,True,0.9999999900000003,0.0,0.9999999900000003,9.999999717180685e-09,0.0,60.0,13.656411400000001,86.55730372897433,0.00899072,0.02097902097902098,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,,,
24970,373,Alyssa Thomas,pts_reb_ast,active_pmf_json,61,True,True,0.9999999900000003,0.0,0.9999999900000003,9.999999717180685e-09,0.0,60.0,13.656411400000001,86.55730372897433,0.00899072,0.02097902097902098,bd4d0921babd9fdef186282365fda0738f0063e206d03aac7c48eff33b4750fe,,,
24969,408,Natasha Cloud,stocks,active_pmf_json,61,True,True,1.0000000100000004,0.0,1.0000000100000004,1.00000003833145e-08,0.0,60.0,11.516466940000003,64.03130812617714,0.01288365,0.045454545454545456,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,,,
24969,408,Natasha Cloud,pts_ast,active_pmf_json,61,True,True,1.0000000100000004,0.0,1.0000000100000004,1.00000003833145e-08,0.0,60.0,11.516466940000003,64.03130812617714,0.01288365,0.045454545454545456,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,,,
24969,408,Natasha Cloud,pts_reb,active_pmf_json,61,True,True,1.0000000100000004,0.0,1.0000000100000004,1.00000003833145e-08,0.0,60.0,11.516466940000003,64.03130812617714,0.01288365,0.045454545454545456,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,,,
