stat,game_id,player_id,old_norm_error,new_norm_error,dropped_minutes_mass,old_s_before_renorm,mean_diff,var_diff,line,line_prob_diff,max_atom_diff
reb,3573,547,7.78534206160586e-05,0.0,7.785342061628064e-05,0.9999221465793837,0.00013204923835008486,7.012900597924698e-05,3.0,0.00010201470484211272,1.649067804924964e-05
reb,3569,682,0.0007178182599083538,4.440892098500626e-16,0.0007178182201978967,0.9992821817400913,0.0053781880216767775,0.04864978149754151,4.0,0.00029740528547800293,0.00010246598285287845
reb,3579,409,0.00017404716611801874,4.440892098500626e-16,0.00017404716602509307,0.9998259528338818,0.0007847428062826012,0.0024467309270175264,6.0,0.00024728146888974845,4.936744321312053e-05
reb,3582,495,0.0007401120081329537,4.440892098500626e-16,0.0007401120081327317,0.9992598879918672,0.003190086745532339,0.018066095155958806,1.5,0.00032557793523435574,0.00022872955104813464
reb,3587,697,0.000723348301787663,2.220446049250313e-16,0.000723348301787996,0.9992766516982121,0.005475450925549463,0.05100018261567962,1.5,0.00029476375589315706,0.00025106614496145374
reb,3591,413,0.0006968644911071742,2.220446049250313e-16,0.0006968644911071742,0.9993031355088929,0.0036969026684494644,0.025014031239545265,1.5,0.0002542119797716569,0.0002647614403155085
reb,3597,374,0.00014133450408104764,0.0,0.00014133450408093662,0.9998586654959191,0.00028286736427673986,0.00022496495834900543,4.0,0.00018229984948908706,2.9013529407956318e-05
reb,3599,452,0.0007349931045910196,2.220446049250313e-16,0.0007349931045902425,0.999265006895409,0.0037237590513692354,0.023996806495255818,2.5,0.0003481574255278508,0.00014691486609608173
reb,3602,684,0.00010446200227476332,2.220446049250313e-16,0.00010446199559221991,0.9998955379977252,0.0005586092966041178,0.0021581026116166413,5.5,0.00015234901572042103,8.795969695803152e-05
reb,3608,533,0.00014744410809841568,1.1102230246251565e-16,0.00014744410809841568,0.9998525558919015,0.00018719245637521809,2.5107539121105305e-05,2.0,0.00019269416272782447,3.999522819395085e-05
reb,3614,646,0.0007517709395403749,0.0,0.0007517709393414229,0.9992482290604595,0.006435001009375885,0.06644284744068152,2.5,0.0003096583407021791,0.00015702688543087207
reb,3618,688,0.0009158135980606996,0.0,0.0009158135980606996,0.9990841864019393,0.0033912121307027032,0.016495301976830135,1.0,0.00035975042754166076,0.00032558875459198777
reb,3620,422,0.0007977994687120571,2.220446049250313e-16,0.0007977994668901811,0.999202200531288,0.003147070458370038,0.021831011047312998,5.5,0.0004784392089285938,9.328684051301828e-05
reb,3625,476,0.00018533312156399084,2.220446049250313e-16,0.00018533312156399084,0.999814666878436,0.0003486061490798331,0.0009784875218490363,1.5,0.00010755987916821752,4.158567112066969e-05
reb,3631,425,0.00010572035525568957,4.440892098500626e-16,0.00010572035525602264,0.9998942796447443,0.0002908274400850175,0.0010618273296922887,2.0,5.310244132122888e-05,2.2001670053561906e-05
reb,3632,668,0.0007190693628644773,2.220446049250313e-16,0.0007190693377353563,0.9992809306371359,0.00596213758967945,0.05908794985045773,3.5,0.00033855097741514184,0.00011112177871502871
reb,3640,419,7.360077599316561e-05,0.0,7.360077599316561e-05,0.9999263992240068,0.00013592767947212536,9.084140017723286e-05,3.5,9.960171888373504e-05,1.5232620591915103e-05
reb,3642,242,8.77256893601075e-05,0.0,8.772568936021852e-05,0.9999122743106398,0.0002402053286019168,0.0003525925290768228,5.0,0.00011774992481961011,1.785815507688443e-05
reb,3648,465,0.00012795393207620798,2.220446049250313e-16,0.00012795352191141696,0.9998720460679238,0.0008167129937213247,0.003957979094572295,8.5,0.00018681113043450548,3.23864416102472e-05
reb,3653,242,0.00012234550711065495,3.3306690738754696e-16,0.00012234550710998882,0.9998776544928893,0.0003608766239189265,0.0005959393682752889,5.5,0.0001731471425541753,2.175820209632251e-05
reb,3656,610,8.570485347147994e-05,2.220446049250313e-16,8.570485347147994e-05,0.9999142951465286,0.00017575001157799086,0.0005230776460960485,1.5,5.181871830711726e-05,1.7559358235386124e-05
reb,3658,546,0.0007336757153337814,2.220446049250313e-16,0.0007336757153337814,0.9992663242846662,0.0013425801684614491,0.003866309551466829,1.5,0.0004577456636712385,0.00013908706465701193
reb,3665,718,0.0006722539313637199,0.0,0.0006722539313637199,0.9993277460686364,0.004942969677890208,0.044430368245072405,1.5,0.0002723892106700765,0.00023253774497261626
reb,3666,408,8.875549099318647e-05,1.1102230246251565e-16,8.875549099318647e-05,0.9999112445090067,0.00020996185252109,0.00023844306591502828,4.5,0.00012280682313559055,1.808186170051962e-05
reb,3671,615,0.0009010019438902006,4.440892098500626e-16,0.0009010019438907557,0.9990989980561096,0.002582254268250095,0.0102238467415261,1.5,0.0004288203591606421,0.0002590985066864837
reb,3677,715,0.00012210677575485995,4.440892098500626e-16,0.00012210677575519302,0.999877893224245,0.00023263422443564608,0.00017213086818390622,2.0,0.00016456851414314855,8.325445363341344e-05
reb,3678,374,0.00013149185409022657,0.0,0.00013149185409022657,0.9998685081459098,0.0002377408140610271,0.00014752233828607686,3.5,0.00017693916509253782,2.671886818636504e-05
reb,3683,242,0.00010219058861138386,2.220446049250313e-16,0.00010219058786353763,0.9998978094113885,0.0004003817832609613,0.0010082617792352977,7.0,0.00013919954974694893,1.979460080451384e-05
reb,3686,424,0.0009005073234118477,2.220446049250313e-16,0.0009005073234116256,0.9990994926765883,0.0011599623329692221,0.006152728161642251,3.0,0.0006861441062201434,0.00012245137516972426
reb,3694,605,0.0009187877475951289,4.440892098500626e-16,0.0009187877475950179,0.9990812122524049,0.0009340434197353531,0.004837571044149946,3.0,0.0007211815362742069,0.00011762667580381136
reb,3698,422,0.0007336758812206412,0.0,0.0007336757153337814,0.9992663241187792,0.004748394617756446,0.03631767338344538,6.0,0.00034103865813850387,8.301974940255752e-05
reb,3699,722,0.0007103383224551507,0.0,0.0007103383224554838,0.9992896616775447,0.0036422744732120815,0.023974018538022612,1.0,0.00025855037726196795,0.0002711901199066169
reb,3703,373,9.129374409200253e-05,1.1102230246251565e-16,9.129328740675735e-05,0.999908706255908,0.0004448226491735596,0.0015147360397858023,9.5,0.00013101695056561002,1.3516674967285064e-05
reb,3712,251,0.00014429862428544382,4.440892098500626e-16,0.00014429838722396227,0.9998557013757149,0.0008789459948292944,0.0040264334082831255,8.5,0.00021420938953320423,3.315483282515831e-05
reb,3713,546,0.0008039124525722752,2.220446049250313e-16,0.0008039124525722752,0.9991960875474277,0.0011377379367940588,0.0036369404290081953,2.0,0.0005425149305990917,0.00014567158744771547
reb,3716,729,0.0006656327581151533,0.0,0.0006656327581152643,0.9993343672418848,0.002869316809805289,0.01617284814528941,1.5,0.0002664127132023797,0.00022996867550123534
reb,3726,691,0.0009135202329697556,2.220446049250313e-16,0.0009135202329698666,0.9990864797670302,0.0033646611757627287,0.016141011379050774,2.0,0.00038704247620036103,0.00021043989301816612
reb,3727,605,0.000147052788600055,4.440892098500626e-16,0.00014705278859994397,0.9998529472114,0.00036008562637723784,0.00044761752222655105,3.5,0.00021020511736408176,4.7393156398338465e-05
reb,3730,573,0.00011726359169417222,0.0,0.00011726352184071587,0.999882736408306,0.0005377289890482473,0.0016759741004488404,8.5,0.0001668216614212903,1.989790742150388e-05
reb,3733,41,1.1102230246251565e-16,0.0,0.0,1.0000000000000002,1.3228707018697605e-10,6.829825593968053e-10,3.0,5.551115123125783e-17,1.322876946874274e-10
reb,3738,309,0.00015296663769603924,2.220446049250313e-16,0.00015296661678931844,0.9998470333623041,0.0008432274008480789,0.0034127539133628204,8.0,0.00021245982607370761,3.5558463670128104e-05
reb,3743,411,9.352981159915785e-05,2.220446049250313e-16,9.352966403131102e-05,0.9999064701884012,0.0005652243297689097,0.0038552768881547905,5.0,4.123743521361467e-05,1.2351016174000362e-05
reb,3746,576,0.0005460005460005135,2.220446049250313e-16,0.0005460005460006245,0.9994539994539995,0.0013927426175044388,0.005217955396280338,2.0,0.0002760808374707713,0.00011412663072202234
reb,3750,580,0.0008607637500595011,0.0,0.0008607637500593901,0.9991392362499405,0.002332404020549461,0.0088362212447608,1.5,0.00045335774405641516,0.00020873576585689335
reb,3756,476,0.0008540316486056465,4.440892098500626e-16,0.0008540316486056465,0.9991459683513944,0.003030467543098103,0.014162666783894107,1.5,0.00035918580009991485,0.0002787876780755427
reb,3762,568,0.0009183809807660204,2.220446049250313e-16,0.0009183809807633558,0.999081619019234,0.005414789908132267,0.038330705978651736,3.0,0.00039314981170140983,0.00015989349014014498
reb,3763,487,0.0008773550350165138,0.0,0.0008773550350165138,0.9991226449649836,0.005496296905299847,0.04125824438864045,2.0,0.0003339223110665479,0.00019833072331970625
reb,3770,640,0.0006495333857818864,0.0,0.0006495333857819974,0.9993504666142181,0.002280334364155978,0.010862705505957582,2.0,0.00028312608622266255,0.00014737836585348996
reb,3772,712,0.0008635460692614227,0.0,0.0008635460692612007,0.9991364539307386,0.001473608653737024,0.008122183507774494,4.0,0.0006141546844739554,0.00010472098497488203
reb,3779,346,0.00019239399334036733,0.0,0.00019239399334047835,0.9998076060066596,0.000435729718544664,0.00046626739214694624,3.5,0.00026917890578320725,5.7749214328869924e-05
reb,3780,645,0.00011649641853694881,4.440892098500626e-16,0.00011649639325506111,0.999883503581463,0.0006519086145893027,0.0026613267332482593,6.0,0.00015887162159455848,9.750925204017602e-05
reb,3789,599,0.0009273364557429442,0.0,0.0009273364557428332,0.9990726635442571,0.0026195239302555517,0.010280353779188678,1.5,0.00041967183374019834,0.00029215976765784024
reb,3790,659,0.0007336757153340034,1.1102230246251565e-16,0.0007336757153338924,0.9992663242846662,0.0020039497328392386,0.007625383661010066,2.0,0.0003425048283619003,0.00016453328740667628
reb,3792,314,0.00011666764862194867,0.0,0.00011666764862217072,0.999883332351378,0.00037868363419679696,0.0007457320208148488,3.5,0.00017395214762466749,6.984239306856432e-05
reb,3796,541,0.0007980499555322318,0.0,0.0007980499555322318,0.9992019500444677,0.002443010273989854,0.010129225271180431,2.0,0.00035137481124492,0.00018430033618799246
reb,3805,385,0.0001594073073714064,0.0,0.0001594073071942148,0.9998405926926286,0.0005614177881465565,0.0012126311093076936,7.0,0.00021640578371512342,2.6134123409293775e-05
reb,3807,573,9.337114384710965e-05,1.1102230246251565e-16,9.337098939188326e-05,0.9999066288561529,0.0004416561431561661,0.001443078590252611,9.0,0.00012847874709276397,1.5209591195840949e-05
reb,3812,686,0.0007336757153340034,2.220446049250313e-16,0.0007336757153338924,0.9992663242846658,0.003642170407974543,0.022211422676534198,3.5,0.00033572763873829237,0.00012595659821679206
reb,3813,696,0.0006943168252893095,0.0,0.0006943168252894205,0.9993056831747106,0.0030922898335684623,0.018154523966674496,1.0,0.0001937021440023834,0.000341845167803112
reb,3822,466,0.0008666522676956667,0.0,0.0008666522676962218,0.9991333477323041,0.0027094853340097202,0.011450061664559197,1.5,0.0004108220934865292,0.00024403351297852538
reb,3821,547,0.00010541496408533746,4.440892098500626e-16,0.00010541496408567053,0.9998945850359144,0.0002530096556272454,0.0003054077425228563,3.5,0.00014919040265337635,3.498862322210555e-05
reb,3829,525,0.0008660874223718196,2.220446049250313e-16,0.0008660867336476308,0.9991339125776282,0.0034297151841062856,0.034919904328001294,7.0,0.0005437849965466146,0.00010558219927596629
reb,3831,419,0.00020027634154562435,0.0,0.0002002763415458464,0.9997997236584545,0.0005928506528891653,0.001005248789340385,4.0,0.0002670593960060197,8.19794501196805e-05
reb,3837,677,0.0007000509378076725,0.0,0.0007000509378076725,0.9992999490621923,0.00408600135486048,0.0301917993163614,1.0,0.00022708949228772424,0.00029657513510128464
reb,3840,419,0.0001248163080564968,4.440892098500626e-16,0.00012481630805671884,0.9998751836919435,0.0003630046227001138,0.0006032060611804724,3.5,0.00018266436254288365,5.9849138980001826e-05
reb,3844,314,0.00012193641142044243,2.220446049250313e-16,0.00012193641142055345,0.9998780635885796,0.00030875309090383496,0.00040608435902544926,3.0,0.00016230764687591437,7.662842454846108e-05
reb,3848,242,0.00010200821934169824,2.220446049250313e-16,0.00010200821934114312,0.9998979917806584,0.00030208202123205297,0.0005025682664303588,5.5,0.00014265619744896485,1.9414052867747222e-05
reb,3852,456,0.000192678743261121,0.0,0.0001926787432615651,0.9998073212567388,0.0006228247457986669,0.0012122866721266945,4.5,0.00027323645403626307,6.416052588146398e-05
reb,3856,374,0.00011974307380624438,2.220446049250313e-16,0.00011974307380602234,0.9998802569261935,0.00017319197829568367,5.290532443247287e-05,3.0,0.0001520152735643432,2.0975643104770292e-05
reb,3862,708,0.00015327284403121588,3.3306690738754696e-16,0.00015327284403099384,0.9998467271559687,0.00041230384539225895,0.0005813951197231049,5.0,0.00020771865515667454,2.813413031236417e-05
reb,3863,309,0.00012776871494990516,2.220446049250313e-16,0.00012776870342179336,0.9998722312850499,0.0007009007498259834,0.002823590674079668,7.5,0.000187403408656861,3.2477257319555794e-05
reb,3871,719,0.0008404265759422991,1.1102230246251565e-16,0.0008404265757231411,0.9991595734240577,0.00578682203651848,0.04678186128913353,4.0,0.00032150643867834283,0.00012869391996331303
reb,3874,374,7.734241224710559e-05,2.220446049250313e-16,7.734241224677252e-05,0.9999226575877528,0.00012528929801636224,5.698233776874062e-05,2.5,0.00010742907963295911,2.4695314091507936e-05
reb,3875,749,0.0007406712685849026,2.220446049250313e-16,0.000740671268581794,0.9992593287314153,0.004869183673228417,0.03950130323894907,2.0,0.00029237319804392703,0.00016202106725440868
reb,3883,453,0.0008708027205099889,0.0,0.0008708027205095448,0.9991291972794902,0.004041654364921543,0.023518543592474295,1.5,0.00039986754553750226,0.00024664237634713926
reb,3888,723,0.0009112125311765418,0.0,0.0009112125311767638,0.9990887874688236,0.002101081789504411,0.00710440942719015,1.0,0.0004251530376838675,0.0003023139716485934
reb,3890,748,0.0007336757153333373,0.0,0.0007336757153340034,0.9992663242846666,0.0019794980410825502,0.007465459949933528,2.5,0.0003917730783444817,0.000142904691291329
reb,3896,341,0.00012397928868157493,0.0,0.00012397927267382425,0.9998760207113185,0.0007017766113079915,0.0029340164192497298,7.0,0.00017331289335198452,3.9906369121232854e-05
reb,3900,695,0.0007340088038771952,1.1102230246251565e-16,0.0007340088038774173,0.9992659911961228,0.00219447584151089,0.009244419200561182,1.5,0.0003672933708956938,0.00019649144008015984
reb,3902,735,0.00018866436608866444,0.0,0.00018866193997557623,0.9998113356339113,0.0012727597766684084,0.0065555882927448295,9.0,0.0002659963927227893,4.530031617103192e-05
reb,3907,384,0.0007336757153333373,2.220446049250313e-16,0.0007336757153338924,0.9992663242846666,0.0014688056994898169,0.0044892739666271275,1.5,0.000451131042385311,0.00014387840278723418
reb,3912,738,0.0007478522210093708,0.0,0.0007478522210094818,0.9992521477789906,0.003641681395034624,0.023101116669173916,1.0,0.0002538498019216129,0.000308331003720963
reb,3915,676,9.434205844072174e-05,2.220446049250313e-16,9.43418928001094e-05,0.9999056579415593,0.0004599818023258706,0.0015532206512176572,8.0,0.00013367195815788824,1.734816721547447e-05
reb,3917,594,0.0007484969227922189,2.220446049250313e-16,0.0007484969226364546,0.9992515030772077,0.006042511355650593,0.05899730216195209,2.5,0.0003227041784600315,0.00014979377262480664
reb,3921,570,0.00012342955924893317,1.1102230246251565e-16,0.00012342955924893317,0.9998765704407511,0.0002986547853502941,0.00034962406830363335,4.5,0.00017103811967850158,2.6183363030216067e-05
reb,3925,757,0.0006758481385342741,2.220446049250313e-16,0.0006758481385344961,0.9993241518614656,0.003246103423701463,0.019958546574113445,2.0,0.00028692811048003364,0.00014896921278242936
reb,3934,757,0.0007639270486374805,4.440892098500626e-16,0.0007639270486371474,0.9992360729513626,0.003758639197845026,0.023856683219212638,1.5,0.00034308907372981867,0.00022948303214537225
reb,3935,408,8.330451642635239e-05,1.1102230246251565e-16,8.33045164259083e-05,0.9999166954835736,0.00019964938251559872,0.00022965309125844158,3.5,0.000120862823351775,2.0470330076488574e-05
reb,3940,633,0.0008706914972513857,2.220446049250313e-16,0.0008706914962878232,0.9991293085027485,0.006177526905485564,0.051285074623006466,4.0,0.00036498626716630067,0.00012843377070931306
reb,3942,409,0.0007336757153342255,2.220446049250313e-16,0.0007336757153336704,0.9992663242846658,0.0036360317526362707,0.022142473018110564,3.0,0.0003235273674624395,0.0001286543739409396
reb,3949,493,0.0008535989770646069,1.1102230246251565e-16,0.0008535989770647179,0.9991464010229356,0.0027405724253521946,0.01186866864297742,1.0,0.00032258162349063646,0.0003295134590480808
reb,3953,676,8.453738078384454e-05,0.0,8.453730924651293e-05,0.9999154626192162,0.0004007987823904102,0.0013074279969362834,8.0,0.0001174312516654119,1.6005691966292784e-05
reb,3954,453,0.0009145948617761412,2.220446049250313e-16,0.0009145948617760302,0.999085405138224,0.0033217605103341707,0.015838806552794793,1.5,0.00041630753721894065,0.0002672980963930316
reb,3963,633,0.0008733522209394273,2.220446049250313e-16,0.0008733522186026299,0.9991266477790606,0.006407119040380493,0.05478317345047223,4.5,0.00038133487240510355,0.00012641030619683913
reb,3961,713,0.0007189574561980994,2.220446049250313e-16,0.0007189574561982104,0.9992810425438021,0.00356994589870796,0.022886886623523894,1.0,0.0002596367443977732,0.00027735924629457287
reb,3968,468,0.00014488532283918332,2.220446049250313e-16,0.00014488531983114505,0.9998551146771606,0.0005685363538399102,0.0014359266724284225,7.5,0.00020919034970967587,2.2861999629385232e-05
reb,3974,776,0.000727315852441901,1.1102230246251565e-16,0.0007273158524423451,0.9992726841475579,0.004165091764005702,0.030275907014024384,1.5,0.00026611184304980995,0.0002767392227756571
reb,3977,406,0.0008960163929441212,0.0,0.0008960163180413705,0.9991039836070558,0.0018741727567928024,0.01813731534655183,7.0,0.0006714771478529835,7.82751863533937e-05
reb,3983,374,7.399048274203679e-05,1.1102230246251565e-16,7.399048274214781e-05,0.9999260095172579,0.00011285264388760652,4.262539409749522e-05,2.5,0.00010226109403843608,1.7171108285113368e-05
reb,3984,721,0.00019605742828021633,2.220446049250313e-16,0.0001960442342087143,0.9998039425717197,0.0013365913134393281,0.007011446086265138,11.0,0.0002750762145116714,3.503914496789072e-05
reb,3988,641,0.0008075792625445999,0.0,0.0008075792500331636,0.9991924207374556,0.0033998235502572527,0.026025504882174033,5.5,0.0005125157492837928,9.320519423322571e-05
reb,3991,558,0.00015917330228543136,4.440892098500626e-16,0.00015917330228543136,0.9998408266977147,0.0005894829672525859,0.0014007367835819906,4.0,0.00022489734311664789,9.055245862107236e-05
reb,4000,631,0.0007101491549286187,2.220446049250313e-16,0.0007101491549287298,0.9992898508450714,0.0031822547639119847,0.018491380135151392,2.0,0.00030306702356014403,0.00015746762871635123
reb,3998,720,0.0001445047526926757,0.0,0.00014450475269278673,0.9998554952473073,0.00033945402037494077,0.0003911535354639284,3.5,0.0002028237585863235,4.803184805930033e-05
reb,4008,341,9.253931593655729e-05,2.220446049250313e-16,9.253931261832271e-05,0.9999074606840634,0.00048549178822909766,0.0018343738821560152,5.5,0.0001335938644824175,7.815494709738705e-05
reb,4011,745,0.0008785856948150261,1.1102230246251565e-16,0.0008785856948154702,0.9991214143051849,0.003985877026060347,0.022869889600599436,1.5,0.0003365478959997392,0.00031239431990026656
reb,4013,615,0.0009194473099931599,1.1102230246251565e-16,0.000919447309993271,0.9990805526900068,0.004570750313980021,0.028090586018416186,2.0,0.00037915148098588425,0.00020538512453335822
reb,4017,411,0.00010935600589223604,0.0,0.0001093558811371409,0.999890643994108,0.0006575258963437136,0.0029765203966860554,8.5,0.00016061104840248142,2.539887346807504e-05
reb,4021,564,0.0001399626086651118,2.220446049250313e-16,0.00013996212265698915,0.9998600373913351,0.0009000216986705389,0.006463605128014471,4.0,5.550403952109262e-05,2.0842487341521387e-05
reb,4026,496,0.0007336757154545737,2.220446049250313e-16,0.0007336757153338924,0.9992663242845454,0.0034277226304277875,0.019879146707106443,4.5,0.00039538173340608607,9.613224222743133e-05
reb,4030,658,0.0008512564104870002,0.0,0.0008512564092238994,0.9991487435895129,0.0024255047413754838,0.0182951643350151,5.5,0.0005933801137391059,9.433433399447244e-05
reb,4033,568,0.0008836561851908176,2.220446049250313e-16,0.0008836561636862417,0.999116343814809,0.009631648596618358,0.11869189419001458,4.0,0.00031281238626723606,0.00012919413933246138
reb,4042,242,0.00010589070766808817,2.220446049250313e-16,0.00010589070766231501,0.9998941092923318,0.0004517082593000765,0.0013128166493245885,5.0,0.00014459684850498533,5.726977304878686e-05
reb,4044,691,0.0009231411638963571,0.0,0.0009231411638931375,0.9990768588361039,0.0061361669788899675,0.04835924584370055,3.0,0.00034885832275960427,0.00016612408774566156
reb,4046,627,0.0009239459134908756,2.220446049250313e-16,0.0009239459134912087,0.9990760540865091,0.0007304340548031085,0.0034333873380916202,2.5,0.0007917717326232365,0.00010458668598675724
reb,4054,456,0.00012261768641863569,2.220446049250313e-16,0.00012261768641863569,0.9998773823135815,0.0004368145424633596,0.0009916944882952805,5.0,0.00017020820648239177,3.5095602210745425e-05
reb,4059,311,0.0009153272966202497,2.220446049250313e-16,0.0009153272966204717,0.9990846727033796,0.004483753127372037,0.027168249895183738,2.5,0.0004108618866949798,0.00019240429245495627
reb,4057,719,0.000663514951823263,2.220446049250313e-16,0.000663514950707933,0.9993364850481765,0.004458688967111879,0.036563627242839125,3.5,0.0002952498865135822,0.00011015425986085625
reb,4063,710,0.0007108796791535088,2.220446049250313e-16,0.0007108796791538419,0.9992891203208463,0.0029670873097822348,0.016271373177762172,2.0,0.00027085358662254366,0.00017020980589693702
reb,4068,750,0.0009077855231134357,2.220446049250313e-16,0.0009077855231134357,0.9990922144768865,0.0036705247868087376,0.019065149249834157,1.5,0.00043468756370640405,0.00024307359357761404
reb,4070,781,0.0006655401877329048,0.0,0.0006655401877335709,0.9993344598122669,0.002997288803602949,0.01746384310178506,2.0,0.0002454449238576406,0.00016062073392386633
reb,4079,631,0.0007034907749279284,2.220446049250313e-16,0.0007034907749275954,0.9992965092250722,0.0034750899999116402,0.022092476434098174,1.5,0.0002709049313437406,0.00025310540951067884
reb,4082,569,0.00011980582389470307,2.220446049250313e-16,0.00011980582389481409,0.9998801941761053,0.00031199983853014146,0.0004349556155123224,4.0,0.00015939901136607926,3.264715312627231e-05
reb,4083,425,0.0007336757153335594,1.1102230246251565e-16,0.0007336757153341145,0.9992663242846664,0.001590912227871888,0.005134478937241838,2.0,0.0003977308457743245,0.00014625390991085396
reb,4087,757,0.0007336863566442808,0.0,0.0007336757153337814,0.9992663136433557,0.005742269773447717,0.051903488915936435,7.5,0.0003502997970911137,7.36167927255088e-05
reb,4095,738,0.0006920045710732126,0.0,0.0006920045710729905,0.9993079954289268,0.003361192227643306,0.02115052832947306,1.0,0.00021713145126533995,0.0003040876937912551
reb,4098,783,0.000751711626083118,0.0,0.0007517116260833401,0.9992482883739168,0.003222375598406213,0.01811028500631462,2.0,0.0002784223047359591,0.0001812494024828748
reb,4102,708,0.00019649147577971426,6.661338147750939e-16,0.00019649147577971426,0.9998035085242205,0.0005798708428677024,0.0022220284813516678,2.0,9.245811981667407e-05,4.277468624863667e-05
reb,4106,781,0.0006978468471383614,3.3306690738754696e-16,0.0006978468471385835,0.9993021531528617,0.0026798684393773975,0.013902814544687114,1.0,0.00020513693217333318,0.00034270357447385713
reb,4107,776,0.0007095105072141283,2.220446049250313e-16,0.0007095105072141283,0.9992904894927859,0.004528188767227492,0.03609300467894849,1.5,0.00027373596902946495,0.0002564547703277076
reb,4112,737,0.0006610428069464547,0.0,0.0006610428069466767,0.9993389571930534,0.0016133229190038456,0.005830779734483205,1.0,0.0003008750670716043,0.0002277067055435622
reb,4119,503,0.0007398971509000596,0.0,0.0007398971509002816,0.9992601028490999,0.004338977268874666,0.03212887484547711,1.5,0.0003061806343145901,0.00024728849776245454
reb,4120,576,0.0007336757153340034,0.0,0.0007336757153337814,0.9992663242846662,0.0018123139797308063,0.006410813234076773,2.0,0.00039354808825514676,0.0001447144188307381
reb,4127,657,0.00016565477409002938,2.220446049250313e-16,0.00016565477408936324,0.9998343452259103,0.0003472982811167924,0.00030693495164868523,4.0,0.00022282902658621317,3.0174826749704287e-05
reb,4130,754,0.0007029717694044813,0.0,0.0007029717694000404,0.9992970282305953,0.00512477152968005,0.04553198820868598,2.0,0.0002586374651883938,0.0001621690883918392
reb,4131,780,0.0006869291525255505,2.220446049250313e-16,0.0006869291525259946,0.9993130708474742,0.004168185751711961,0.031707087550998825,1.5,0.0002466391629918352,0.0002651781069871739
reb,4136,687,0.0007336757153337814,2.220446049250313e-16,0.0007336757153337814,0.9992663242846661,0.0014142769598504135,0.004214758190230761,1.5,0.0004630743763308631,0.0001397484269007876
reb,4139,411,0.00018062477511682218,2.220446049250313e-16,0.00018062474664770622,0.9998193752248831,0.0009993737731379682,0.004053004712030628,8.0,0.00025187752155003684,4.185569359696495e-05
reb,4143,678,0.0007305024445616315,4.440892098500626e-16,0.0007305024445577457,0.9992694975554384,0.0009875191663879512,0.008449653980209249,4.0,0.0005583278489239563,0.0001193686891131085
reb,4149,437,0.00016220127155475161,2.220446049250313e-16,0.00016220127155441855,0.9998377987284452,0.0003229055234483802,0.0002497151079485782,3.5,0.00022308067592119452,3.5288813113765194e-05
reb,4152,591,0.00014819108858876717,2.220446049250313e-16,0.0001481910885868798,0.9998518089114111,0.0005801974625283535,0.0015028733698745356,6.0,0.0002011330432934444,3.8666774687709515e-05
reb,4158,580,0.0008211105576192423,4.440892098500626e-16,0.0008211105576193534,0.9991788894423808,0.0014391073591486503,0.005700670074873848,2.5,0.0005636881565460605,0.0001440088697436115
reb,4161,535,0.0001498430368536141,2.220446049250313e-16,0.0001498424204083859,0.9998501569631462,0.0007231686172204377,0.0024110691832301967,9.5,0.00021486963303063433,2.1745795349817354e-05
reb,4165,410,0.00012593897093626794,4.440892098500626e-16,0.00012593897093637896,0.9998740610290636,0.0002947022778654329,0.00033972165204509963,3.5,0.000180275346241765,3.3331899572462687e-05
ast,3331,242,0.000546000546002734,3.3306690738754696e-16,0.0005460005460005135,0.9994539994539976,0.0009566792855029149,0.002948499037480179,1.5,0.00035554863077763565,0.00010059976441870178
ast,3333,573,0.0005460005460014017,4.440892098500626e-16,0.0005460005460006245,0.9994539994539989,0.0011136896911749794,0.0037437256558805476,1.5,0.00030878394457695135,0.00013822974105687225
ast,3338,425,9.75689227571408e-05,4.440892098500626e-16,9.756892163848008e-05,0.9999024310772427,0.0002662258906438453,0.0003966201943006453,4.0,0.00013419056534064167,2.5891477348091718e-05
ast,3342,422,7.238522176544748e-05,2.220446049250313e-16,7.238522176566953e-05,0.9999276147782343,7.177768067501145e-05,6.9294306135336825e-06,1.0,9.130973008852905e-05,4.437674198876085e-05
ast,3348,678,0.000756124634695432,3.3306690738754696e-16,0.0007561246346876604,0.9992438753653047,0.0027791341771796763,0.014478696819546721,1.0,0.0002990669165919835,0.0002853210146411822
ast,3351,540,0.0009104762090705876,4.440892098500626e-16,0.0009104762090709206,0.9990895237909294,0.001685164676985429,0.004908328789876126,1.0,0.00045901837533363077,0.00030790646338041405
ast,3357,568,0.00016625788065405267,2.220446049250313e-16,0.00016625788065394165,0.999833742119346,0.00022075354639827793,4.838844791543728e-05,1.5,0.00023799501372800957,9.278863295547612e-05
ast,3358,655,0.000677266426357459,0.0,0.000677266426357126,0.9993227335736425,0.001444118357396884,0.0049431034836815435,0.5,0.0003211940183837636,0.0003560724079736399
ast,3362,580,0.00013824711611465368,0.0,0.00013824711611409857,0.9998617528838853,0.0002696431368884866,0.00021093751868273003,3.5,0.00018876329736033925,3.0591404759937324e-05
ast,3369,555,8.55348845727466e-05,2.220446049250313e-16,8.553488457296865e-05,0.9999144651154273,0.0001118409156273259,0.0002504611003908419,1.0,5.3712491672353035e-05,1.988795745927474e-05
ast,3372,667,0.0007579740437193561,2.220446049250313e-16,0.0007579740437193561,0.9992420259562806,0.0011017273648294967,0.0029429177791381322,0.5,0.00036414638894688434,0.00039382765477258275
