game_id,player_id,player_name,stat,book,market_key,period,line,raw_over_odds,raw_under_odds,no_vig_market_prob_over,no_vig_market_prob_under,p_over_win,p_under_win,p_push,p_over_settled,p_under_settled,frozen_model_probability_over,delivered_model_prob_over_final,reproduces_delivered_model_price,model_minus_market_over,pmf_hash,registry_pmf_hash,quote_hash,prediction_timestamp,quote_timestamp,pmf_column_used,audit_label
24969,726,Kamilla Cardoso,reb,draftkings,player_rebounds,game,7.5,-128.0,-106.0,0.5217666613899002,0.47823333861009976,0.41932059,0.5806794200000001,0.0,0.41932058580679415,0.5806794141932059,0.41932058580679415,0.4193205858067941,True,-0.10244607558310609,0f817816b5f9805807e13be797b6873600d40ee664519be1ba6a508899ec22bd,0f817816b5f9805807e13be797b6873600d40ee664519be1ba6a508899ec22bd,7c3411e72f189630ab53efc2cbc6fcc94d55b01f2797374aeb2f03ebeee13659,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,408,Natasha Cloud,reb_ast,draftkings,player_rebounds_assists,game,7.5,-128.0,-106.0,0.5217666613899002,0.47823333861009976,0.63576867,0.36423134,0.0,0.6357686636423134,0.3642313363576867,0.6357686636423134,0.6357686636423134,True,0.11400200225241319,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,9ab66c05a86ec4c34e970564ff3d92ba9578ad117cb89da492c424b3b51073e5,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,437,Jewell Loyd,pts,fanduel,player_points,game,8.5,-128.0,-102.0,0.5264701091382962,0.4735298908617039,0.55691776,0.44308222,0.0,0.5569177711383554,0.44308222886164456,0.5569177711383554,0.5569177711383554,True,0.030447662000059217,6979a871eb3f1fe6d287e44fd8112e04d0d490dd00e8f85849ba6282d1ad4c27,6979a871eb3f1fe6d287e44fd8112e04d0d490dd00e8f85849ba6282d1ad4c27,f1edda2bfd238541f7b308bb3558d820fc75099cbf8bd4209462e12fe4bd25de,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,424,Rebecca Allen,reb,fanduel,player_rebounds,game,2.5,-128.0,-104.0,0.5240847784200385,0.47591522157996147,0.21157933,0.78842065,0.0,0.2115793342315867,0.7884206657684133,0.2115793342315867,0.2115793342315867,True,-0.31250544418845183,069edce2a8f18629537b9de393eb8dad7547e10da3cd2b04b4cc602f6e745968,069edce2a8f18629537b9de393eb8dad7547e10da3cd2b04b4cc602f6e745968,9085b61931cc2d20b99e8bcff86bad03865fa9826c7a43a1ee6f431618ef8f66,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,465,Jonquel Jones,reb,betonlineag,player_rebounds,game,8.5,-130.0,100.0,0.5306122448979592,0.4693877551020408,0.35554972,0.6444502599999999,0.0,0.3555497271109946,0.6444502728890055,0.3555497271109946,0.35554972711099453,True,-0.17506251778696463,d09533272ac30370b122c540de2ad9cbae526423d48736c5b2c9682d95f373c1,d09533272ac30370b122c540de2ad9cbae526423d48736c5b2c9682d95f373c1,36d5c3cae143979c2782321c4d6c9736932395e2230d246bccc1ad0f88ad2b91,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,645,NaLyssa Smith,pts_reb,draftkings,player_points_rebounds,game,15.5,-130.0,-105.0,0.5246062992125985,0.47539370078740156,0.226984,0.77301604,0.0,0.22698399092064037,0.7730160090793596,0.22698399092064037,0.22698399092064034,True,-0.2976223082919581,92e739169d8bfde5ad3b520a0cb8d50996efa8bab3a297b5884e99b55602923d,92e739169d8bfde5ad3b520a0cb8d50996efa8bab3a297b5884e99b55602923d,a222c737c551e925c7a2b3c6da24ebe15473d00de4427c37823ca1a0a2815f27,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,535,A'ja Wilson,reb_ast,fanduel,player_rebounds_assists,game,13.5,-130.0,-102.0,0.5281576830249397,0.4718423169750603,0.81592205,0.18407794,0.0,0.8159220581592206,0.1840779418407794,0.8159220581592206,0.8159220581592206,True,0.2877643751342809,44d06b61ff09a7b8620f399c65e051bde85d56d6221c2ab5599708b588828dcc,44d06b61ff09a7b8620f399c65e051bde85d56d6221c2ab5599708b588828dcc,2dcf7228d91ce67171b5e8444299ad956be7ab5a6069389c6421426200ab772e,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,reb_ast,draftkings,player_rebounds_assists,game,5.5,-133.0,-102.0,0.5306130510349186,0.4693869489650814,0.8666571,0.13334290000000001,0.0,0.8666571,0.13334290000000001,0.8666571,0.8666571000000001,True,0.33604404896508133,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,dea433ba97cab86a164e3f58daf033e9c21e195197bbf16109c7942e48b79ad9,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,765,Monique Akoa Makani,pts_ast,draftkings,player_points_assists,game,10.5,-133.0,-102.0,0.5306130510349186,0.4693869489650814,0.27641768,0.72358236,0.0,0.2764176689432932,0.7235823310567068,0.2764176689432932,0.27641766894329317,True,-0.2541953820916254,0fb138f6fc831ab4dcb8bf175ba152cc9885c57002a2beba51f455f971704c6f,0fb138f6fc831ab4dcb8bf175ba152cc9885c57002a2beba51f455f971704c6f,6fd4e3aa2c1adf65791e2413b34d8a9637d725c92fef2a7698b67b85293809e5,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,591,Sabrina Ionescu,reb_ast,draftkings,player_rebounds_assists,game,9.5,-136.0,100.0,0.5354330708661418,0.4645669291338583,0.66864302,0.33135704,0.0,0.6686429798814212,0.33135702011857876,0.6686429798814212,0.6686429798814212,True,0.1332099090152794,92dc2ac3aedbbfc9ec24c3f1c09907b9c7349896ae277988d53e9ab96978e941,92dc2ac3aedbbfc9ec24c3f1c09907b9c7349896ae277988d53e9ab96978e941,b6b30791217615bc419a458abdd5401d57ec98878c4c4199652c6fb14dd3fbaf,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,409,Elizabeth Williams,reb_ast,draftkings,player_rebounds_assists,game,5.5,-136.0,100.0,0.5354330708661418,0.4645669291338583,0.48343943,0.51656059,0.0,0.4834394203312117,0.5165605796687884,0.4834394203312117,0.4834394203312117,True,-0.0519936505349301,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,a3d08cf4456585195161954ba129bdc000d81beea007e954a6d3ba5049d4005f,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,570,Jackie Young,reb,betonlineag,player_rebounds,game,3.5,-147.0,113.0,0.559015193444145,0.4409848065558551,0.29242154,0.70757848,0.0,0.29242153415156935,0.7075784658484308,0.29242153415156935,0.29242153415156924,True,-0.2665936592925756,48798389eacf38c99ad73174c3316ffb5c489e1e457f4f9c06f63127be5ad2da,48798389eacf38c99ad73174c3316ffb5c489e1e457f4f9c06f63127be5ad2da,b46c9ff546578973e029e9217c378edf834b2bc6f5b4656dcaf55634581942d0,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,66925,Pauline Astier,ast,betonlineag,player_assists,game,2.5,-154.0,119.0,0.5704089571423739,0.4295910428576261,0.37220737203193877,0.6277926279680613,0.0,0.37220737203193877,0.6277926279680613,0.37220737203193877,0.37220737203193877,True,-0.19820158511043517,c2b59466907e0524eae29098327b6a6263e6c756ab65e720778c6185d86ea3a5,c2b59466907e0524eae29098327b6a6263e6c756ab65e720778c6185d86ea3a5,a76bec520061ed4f9c6c67e80da285943be334d505fee5ae385039ce2eb37a3f,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,410,Chelsea Gray,reb,draftkings,player_rebounds,game,2.5,-160.0,118.0,0.5729303547963206,0.4270696452036794,0.46647959,0.53352041,0.0,0.46647959,0.53352041,0.46647959,0.46647958999999994,True,-0.1064507647963206,23f3e0a593f800a532964fb988a9d49d61e5146285fcc41149467028b9948867,23f3e0a593f800a532964fb988a9d49d61e5146285fcc41149467028b9948867,cacb8d131260659649f58cc2e82c22f8166243ab6c063815cf0ff4fbeeb37ddb,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,408,Natasha Cloud,reb,draftkings,player_rebounds,game,2.5,-164.0,120.0,0.5774647887323944,0.4225352112676056,0.46797091999999996,0.53202907,0.0,0.46797092467970924,0.5320290753202908,0.46797092467970924,0.46797092467970913,True,-0.10949386405268513,74bd640e6220d497d102a8234dce59314ca8496fa02bf1fd016b0f02526c9e1f,74bd640e6220d497d102a8234dce59314ca8496fa02bf1fd016b0f02526c9e1f,a6d5809644e0e78bb8793813a5641e366e59874ee8f11dcf244844bbee62c2f2,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,437,Jewell Loyd,fg3m,betonlineag,player_threes,game,1.5,-164.0,126.0,0.5840161351317281,0.41598386486827177,0.60528632,0.39471367,0.0,0.6052863260528633,0.39471367394713675,0.6052863260528633,0.6052863260528633,True,0.021270190921135135,4307be1e10d428848aac284bbb51fc3bc3e306e96a513e3882549be5e7dfff5b,4307be1e10d428848aac284bbb51fc3bc3e306e96a513e3882549be5e7dfff5b,bec99a575ba176c8a5cf2dba7439a16866623f3dcfa81504c51d6f2bd96d9858,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,fg3m,draftkings,player_threes,game,1.5,-164.0,121.0,0.5785709724794074,0.4214290275205925,0.43910558,0.56089441,0.0,0.43910558439105585,0.5608944156089442,0.43910558439105585,0.4391055843910559,True,-0.13946538808835152,19c936cdc4e425dc148b03d00fe9b8f462c0ccf852a98fefbfb9522cbb9df7e0,19c936cdc4e425dc148b03d00fe9b8f462c0ccf852a98fefbfb9522cbb9df7e0,9480e5a24721e6a6956af38bc724ba53d375a769b8b5a6efdeba4cf1d29d9dbd,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,535,A'ja Wilson,fg3m,betonlineag,player_threes,game,0.5,-169.0,130.0,0.5909989356849628,0.40900106431503724,0.67367488,0.32632512,0.0,0.67367488,0.32632512,0.67367488,0.6736748799999999,True,0.08267594431503722,8148cd255ce3797ed3c9d2687440d8d6c1dfe6cb1d2191f53f5b49a33c549d60,8148cd255ce3797ed3c9d2687440d8d6c1dfe6cb1d2191f53f5b49a33c549d60,7d078a45cf568cb2d8539861490d69c484e3166c5235b5a0b4413e10fde1832d,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,468,Breanna Stewart,fg3m,betonlineag,player_threes,game,0.5,-217.0,164.0,0.6437721940036858,0.35622780599631415,0.5649304900000001,0.4350695,0.0,0.564930495649305,0.435069504350695,0.564930495649305,0.564930495649305,True,-0.07884169835438082,89eee2bd714680e85d00cd711cbcbe3323aa11b72ae056cfd0920a9f7d13ad96,89eee2bd714680e85d00cd711cbcbe3323aa11b72ae056cfd0920a9f7d13ad96,43fefe4c067bbc2c86cc8e8f4d0507e64aeedec7a5ee1ce5d13ffd7391e14a01,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
